"ts_code","sub_code","name","ipo_date","issue_date","amount","market_amount","price","pe","limit_amount","funds","ballot"
"605001.SH","707001","威奥股份",2020-05-11,2020-05-22,7556,6800,16.14,22.99,3,12.195,0.05
"300833.SZ","300833","浩洋股份",2020-05-08,2020-05-20,2108,1897,52.09,22.99,0.8,10.982,0.03
"002988.SZ","002988","豪美新材",2020-05-07,2020-05-18,5821,5239,10.94,22.98,2.3,6.369,0.03
"688598.SH","787598","金博碳素股份",2020-05-06,2020-05-18,2000,762,47.2,59.6,0.55,3.648,0.04
"688566.SH","787566","吉贝尔药业",2020-05-06,2020-05-18,4674,1594,23.69,48.2,1.15,7.519,0.04
"601778.SH","780778","晶科科技",2020-05-06,2020-05-19,59459,53513,4.37,16.58,17.8,26.816,0.22
"300832.SZ","300832","新产业",2020-04-28,2020-05-12,4120,3708,31.39,18,1.2,12.933,0.04
"688588.SH","787588","凌志软件",2020-04-24,2020-05-11,4001,1140,11.49,34.82,0.75,3.234,0.05
"002987.SZ","002987","京北方",2020-04-23,2020-05-07,4017,3615,23.04,21.93,1.2,9.255,0.03
"688466.SH","787466","金科环境",2020-04-23,2020-05-08,2569,976,24.61,34.61,0.7,8.21,0.04
"300831.SZ","300831","派瑞股份",2020-04-22,2020-05-07,8000,7200,3.98,20.93,3.2,3.184,0.04
"688365.SH","787365","光云科技",2020-04-20,2020-04-29,4010,1024,10.8,47.9,0.65,4.132,0.04
"603212.SH","732212","赛伍技术",2020-04-20,2020-04-30,4001,3601,10.46,22.57,1.2,4.185,0.04
"300830.SZ","300830","金现代",2020-04-20,2020-05-06,8603,7742,4.4,22.95,2.55,3.785,0.05
"002985.SZ","002985","北摩高科",2020-04-16,2020-04-29,3754,3379,22.53,16.21,1.5,8.458,0.03
"002983.SZ","002983","芯瑞达",2020-04-16,2020-04-28,3542,3188,12.97,22.98,1.05,4.594,0.03
"603439.SH","732439","贵州三力",2020-04-16,2020-04-28,4074,3667,7.35,22.97,1.2,2.994,0.04
"002982.SZ","002982","湘佳股份",2020-04-15,2020-04-24,2563,2307,29.63,13.29,1,7.594,0.02
"603392.SH","732392","万泰生物",2020-04-15,2020-04-29,4360,3924,8.75,22.98,1.3,3.815,0.04
"688318.SH","787318","财富趋势",2020-04-15,2020-04-27,1667,641,107.41,42.12,0.45,8.194,0.04
"300829.SZ","300829","金丹科技",2020-04-13,2020-04-22,2830,2547,22.53,22.98,1.1,6.376,0.03
"601609.SH","780609","金田铜业",2020-04-10,2020-04-22,24200,21780,6.55,22.97,7.2,15.851,0.12
"300828.SZ","300828","锐新科技",2020-04-09,2020-04-21,2757,2481,12.26,22.05,1.1,3.38,0.03
"603682.SH","732682","锦和商业",2020-04-09,2020-04-21,9450,8505,7.91,22.28,2.8,7.711,0.06
"688126.SH","787126","沪硅产业",2020-04-09,2020-04-20,62007,13457,3.89,0,8.65,26.443,0.1
"002981.SZ","002981","朝阳科技",2020-04-08,2020-04-17,2400,2160,17.32,20.15,0.95,4.157,0.02
"002978.SZ","002978","安宁股份",2020-04-08,2020-04-17,4060,3654,27.47,21.77,1.2,11.153,0.03
"603095.SH","732095","越剑智能",2020-04-02,2020-04-15,3300,2970,26.16,22.99,1.3,8.633,0.03
"688222.SH","787222","成都先导",2020-04-01,2020-04-16,4068,1059,20.52,110.77,0.65,7.413,0.05
"300827.SZ","300827","上能电气",2020-03-31,2020-04-10,1833,1833,21.64,21.51,1.8,3.967,0.02
"002980.SZ","002980","华盛昌",2020-03-31,2020-04-15,3333,3000,14.89,22.98,1.3,4.963,0.03
"688096.SH","787096","京源环保",2020-03-27,2020-04-09,2683,1020,14.34,25.56,0.75,3.134,0.04
"688085.SH","787085","三友医疗",2020-03-26,2020-04-09,5133,1754,20.96,48.96,1.3,6.725,0.04
"002979.SZ","002979","雷赛智能",2020-03-26,2020-04-08,5200,4680,9.8,22.99,2.05,5.096,0.03
"603353.SH","732353","和顺石油",2020-03-25,2020-04-07,3338,3004,27.79,22.99,1.3,9.276,0.03
"300826.SZ","300826","测绘股份",2020-03-25,2020-04-03,2000,2000,22.88,22.28,2,4.576,0.02
"300825.SZ","300825","阿尔特",2020-03-18,2020-03-27,7642,6877,6.14,17.87,3.05,4.692,0.04
"688228.SH","787228","开普云",2020-03-17,2020-03-27,1678,580,59.26,53.58,0.4,0,0.04
"688189.SH","787189","南新制药",2020-03-16,2020-03-26,3500,1334,34.94,55.48,0.95,7.481,0.04
"603221.SH","732221","爱丽家居",2020-03-11,2020-03-23,6000,5400,12.9,22.98,2.4,7.74,0.04
"300823.SZ","300823","建科机械",2020-03-10,2020-03-19,2340,2106,16.58,19.34,0.9,3.88,0.03
"688051.SH","787051","佳华科技",2020-03-10,2020-03-20,1933,736,50.81,35.93,0.55,0,0.04
"002977.SZ","002977","天箭科技",2020-03-05,2020-03-17,1790,1790,29.98,22.98,1.75,5.366,0.01
"300822.SZ","300822","贝仕达克",2020-03-04,2020-03-13,2667,2400,23.57,17.96,1.05,6.286,0.03
"300819.SZ","300819","聚杰微纤",2020-03-03,2020-03-12,2487,2238,15.07,22.99,0.95,3.748,0.03
"300821.SZ","300821","东岳硅材",2020-03-03,2020-03-12,30000,27000,6.9,17.97,9,20.7,0.11
"603949.SH","732949","雪龙集团",2020-02-27,2020-03-10,3747,3372,12.66,22.99,1.4,4.744,0.03
"002976.SZ","002976","瑞玛精密",2020-02-26,2020-03-06,2500,2250,19.01,22.55,1,4.753,0.02
"603948.SH","732948","建业股份",2020-02-19,2020-03-02,4000,3600,14.25,17.94,1.6,5.756,0.03
"688086.SH","787086","紫晶存储",2020-02-17,2020-02-26,4760,1813,21.49,39.8,1.35,13.487,0.04
"601696.SH","780696","中银证券",2020-02-13,2020-02-26,27800,25020,5.47,22.97,8.3,0,0.13
"603719.SH","732719","良品铺子",2020-02-12,2020-02-24,4100,3690,11.9,22.99,1.2,4.879,0.04
"688396.SH","787396","华润微",2020-02-12,2020-02-27,33694,6153,12.8,48.31,8.45,0,0.08
"688169.SH","787169","石头科技",2020-02-11,2020-02-21,1667,648,271.12,39.46,0.45,13.865,0.04
"688177.SH","787177","百奥泰",2020-02-11,2020-02-21,6000,1734,32.76,0,1.15,20.894,0.05
"688233.SH","787233","神工股份",2020-02-11,2020-02-21,4000,1522,21.67,26.1,1.1,12.325,0.04
"688200.SH","787200","华峰测控",2020-02-07,2020-02-18,1530,529,107.41,72.58,0.35,10.94,0.05
"300817.SZ","300817","双飞股份",2020-02-06,2020-02-18,2106,1895,18.37,22.99,0.8,3.869,0.03
"688090.SH","787090","瑞松科技",2020-02-05,2020-02-17,1684,640,27.55,43.3,0.45,4.298,0.04
"300820.SZ","300820","英杰电气",2020-02-04,2020-02-13,1584,1584,33.66,18.98,1.55,5.332,0.02
"688208.SH","787208","道通科技",2020-02-04,2020-02-13,5000,1430,24.36,36.16,0.95,7.36,0.05
"300818.SZ","300818","耐普矿机",2020-02-03,2020-02-12,1750,1750,21.14,22.99,1.75,3.7,0.02
"688398.SH","787398","赛特新材",2020-01-22,2020-02-11,2000,760,24.12,42.51,0.55,4.605,0.04
"688080.SH","787080","映翰通",2020-01-22,2020-02-12,1311,498,27.63,32.38,0.35,3.053,0.04
"688186.SH","787186","广大特材",2020-01-21,2020-02-11,4180,1588,17.16,23.4,1.15,7.764,0.05
"603893.SH","732893","瑞芯微",2020-01-20,2020-02-07,4200,3780,9.68,22.98,1.2,4.066,0.04
"300816.SZ","300816","艾可蓝",2020-01-17,2020-02-10,2000,2000,20.28,21.78,2,4.056,0.02
"688298.SH","787298","东方生物",2020-01-16,2020-02-05,3000,1140,21.25,40.73,0.85,0,0.04
"603195.SH","732195","公牛集团",2020-01-16,2020-02-06,6000,5400,59.45,22.93,1.8,35.772,0.05
"002975.SZ","002975","博杰股份",2020-01-16,2020-02-05,1737,1737,34.6,21.53,1.7,6.009,0.01
"603290.SH","732290","斯达半导",2020-01-15,2020-02-04,4000,3600,12.74,22.98,1.6,5.096,0.04
"688159.SH","787159","有方科技",2020-01-14,2020-01-23,2292,779,20.35,49.31,0.55,6.277,0.04
"688266.SH","787266","泽璟制药",2020-01-14,2020-01-23,6000,1722,33.76,0,1.1,25.409,0.05
"300815.SZ","300815","玉禾田",2020-01-14,2020-01-23,3460,3114,29.55,22.98,1.35,10.224,0.03
"688026.SH","787026","洁特生物",2020-01-13,2020-01-22,2500,950,16.49,34.93,0.7,3.404,0.04
"688158.SH","787158","优刻得",2020-01-08,2020-01-20,5850,1404,33.23,176.11,0.9,0,0.05
"688100.SH","787100","威胜信息",2020-01-07,2020-01-21,5000,1275,13.78,42.46,0.85,6.832,0.05
"688278.SH","787278","特宝生物",2020-01-07,2020-01-17,4650,1205,8.24,109.4,0.8,0,0.05
"601816.SH","780816","京沪高铁",2020-01-06,2020-01-16,628563,234379,4.88,23.39,94.2,0,0.79
"300813.SZ","300813","泰林生物",2020-01-03,2020-01-14,1300,1300,18.35,22.97,1.3,2.385,0.01
"688178.SH","787178","万德斯",2020-01-02,2020-01-14,2125,808,25.2,29.14,0.6,5.944,0.04
"002971.SZ","002971","和远气体",2020-01-02,2020-01-13,4000,3600,10.82,22.97,1.6,4.328,0.03
"603551.SH","732551","奥普家居",2020-01-02,2020-01-15,4001,3601,15.21,21.85,1.2,6.402,0.04
"002973.SZ","002973","侨银股份",2019-12-25,2020-01-06,4089,3680,5.74,22.99,1.2,2.347,0.04
"300812.SZ","300812","易天股份",2019-12-25,2020-01-09,1938,1938,21.46,22.99,1.9,4.159,0.02
"688181.SH","787181","八亿时空",2019-12-25,2020-01-06,2412,828,43.98,37.35,0.6,3.532,0.04
"688081.SH","787081","兴图新科",2019-12-24,2020-01-06,1840,699,28.21,51.7,0.5,4.558,0.04
"300811.SZ","300811","铂科新材",2019-12-19,2019-12-30,1440,1440,26.22,22.99,1.4,3.776,0.01
"002972.SZ","002972","科安达",2019-12-18,2019-12-27,4408,3967,11.49,21.73,1.3,5.065,0.04
"603109.SH","732109","神驰机电",2019-12-18,2019-12-31,3667,3300,18.38,22.21,1.4,6.74,0.04
"688078.SH","787078","龙软科技",2019-12-18,2019-12-30,1769,672,21.59,49.04,0.5,3.053,0.04
"688268.SH","787268","华特气体",2019-12-17,2019-12-26,3000,1140,22.16,42.89,0.85,5.186,0.04
"688123.SH","787123","聚辰股份",2019-12-12,2019-12-23,3021,1151,33.25,52.79,0.85,8.062,0.05
"601512.SH","780512","中新集团",2019-12-11,2019-12-20,14989,13490,9.67,17.34,4.4,14.494,0.09
"603995.SH","732995","甬金股份",2019-12-11,2019-12-24,5767,5190,22.52,16.24,2.3,12.987,0.04
"688089.SH","787089","嘉必优",2019-12-10,2019-12-19,3000,1033,23.9,43.12,0.75,6.086,0.05
"300807.SZ","300807","天迈科技",2019-12-05,2019-12-19,1700,1700,17.68,22.99,1.7,3.006,0.02
"002970.SZ","002970","锐明技术",2019-12-04,2019-12-17,2160,1944,38,22.99,0.85,8.208,0.03
"688037.SH","787037","芯源微",2019-12-04,2019-12-16,2100,720,26.97,112.7,0.5,4.295,0.05
"603053.SH","732053","成都燃气",2019-12-03,2019-12-17,8889,8000,10.45,22.99,2.6,9.289,0.07
"688039.SH","787039","当虹科技",2019-12-02,2019-12-11,2000,682,50.48,65.85,0.5,6.629,0.04
"601658.SH","780658","邮储银行",2019-11-28,2019-12-10,594799,181026,5.5,9.58,170.6,0,1.26
"688218.SH","787218","江苏北人",2019-11-27,2019-12-11,2934,1002,17.36,44.67,0.7,4.356,0.05
"688198.SH","787198","佰仁医疗",2019-11-27,2019-12-09,2400,816,23.68,68.07,0.6,5.09,0.04
"688258.SH","787258","卓易信息",2019-11-26,2019-12-09,2174,826,26.49,54.25,0.6,3.989,0.04
"688399.SH","787399","硕世生物",2019-11-25,2019-12-05,1466,557,46.78,49.21,0.4,4.585,0.04
"688357.SH","787357","建龙微纳",2019-11-22,2019-12-04,1446,550,43.28,53.16,0.4,4.051,0.04
"688118.SH","787118","普元信息",2019-11-22,2019-12-04,2385,906,26.9,57.02,0.65,3.739,0.04
"688358.SH","787358","祥生医疗",2019-11-21,2019-12-03,2000,762,50.53,44.31,0.55,10.471,0.04
"300810.SZ","300810","中科海讯",2019-11-21,2019-12-06,1970,1970,24.6,22.95,1.95,4.846,0.02
"300809.SZ","300809","华辰装备",2019-11-21,2019-12-04,3923,3531,18.77,22.99,1.55,7.363,0.03
"688310.SH","787310","迈得医疗",2019-11-20,2019-12-03,2090,794,24.79,42.21,0.55,3.907,0.05
"002968.SZ","002968","新大正",2019-11-20,2019-12-03,1791,1791,26.76,22.99,1.75,4.793,0.01
"002969.SZ","002969","嘉美包装",2019-11-19,2019-12-02,9526,8574,3.67,22.48,2.85,3.572,0.05
"300801.SZ","300801","泰和科技",2019-11-19,2019-11-28,3000,2700,30.42,20,1.2,9.126,0.03
"300808.SZ","300808","久量股份",2019-11-19,2019-11-29,4000,3600,11.04,20.61,1.6,4.924,0.03
"601916.SH","780916","浙商银行",2019-11-14,2019-11-26,255000,186081,4.94,9.39,76.5,0,0.69
"603390.SH","732390","通达电气",2019-11-13,2019-11-25,8792,7913,10.07,22.99,3.5,8.854,0.06
"300806.SZ","300806","斯迪克",2019-11-13,2019-11-25,2921,2629,11.27,22.98,1.15,3.292,0.03
"300805.SZ","300805","电声股份",2019-11-12,2019-11-21,4233,3810,10.2,22.99,1.25,4.318,0.04
"300798.SZ","300798","锦鸡股份",2019-11-12,2019-11-22,4178,3760,5.53,22.95,1.25,2.31,0.04
"688196.SH","787196","卓越新能",2019-11-11,2019-11-21,3000,1152,42.93,38.54,0.85,7.951,0.05
"688138.SH","787138","清溢光电",2019-11-11,2019-11-20,6680,2538,8.78,42.01,1.9,4.555,0.05
"688111.SH","787111","金山办公",2019-11-07,2019-11-18,10100,2121,45.86,78.37,1.4,21.626,0.05
"688101.SH","787101","三达膜",2019-11-06,2019-11-15,8347,3206,18.26,34.96,2.4,14.81,0.05
"300803.SZ","300803","指南针",2019-11-06,2019-11-18,5690,5121,6.25,22.99,1.7,3.556,0.05
"300796.SZ","300796","贝斯美",2019-11-05,2019-11-15,3030,2727,14.25,22.99,1.2,4.318,0.03
"688300.SH","787300","联瑞新材",2019-11-05,2019-11-15,2149,817,27.28,41.7,0.6,3.531,0.04
"300802.SZ","300802","矩子科技",2019-11-05,2019-11-14,2500,2250,22.04,22.99,1,5.51,0.03
"300564.SZ","300564","筑博设计",2019-10-30,2019-11-08,2500,2250,22.69,22.99,1,5.673,0.03
"002967.SZ","002967","广电计量",2019-10-30,2019-11-08,8267,7440,7.43,22.99,3.3,6.142,0.04
"603489.SH","732489","八方股份",2019-10-30,2019-11-11,3000,2700,43.44,22.99,1.2,13.032,0.03
"688021.SH","787021","奥福环保",2019-10-25,2019-11-06,2000,760,26.17,46.62,0.55,6.568,0.04
"688166.SH","787166","博瑞医药",2019-10-25,2019-11-08,4100,1169,12.71,72.46,0.75,4.333,0.05
"688288.SH","787288","鸿泉物联",2019-10-25,2019-11-06,2500,850,24.99,46.26,0.6,6.539,0.04
"688389.SH","787389","普门科技",2019-10-25,2019-11-05,4300,1097,9.1,74.65,0.7,7.118,0.05
"688202.SH","787202","美迪西",2019-10-25,2019-11-05,1550,527,41.5,48.61,0.35,3.938,0.04
"688128.SH","787128","中国电研",2019-10-25,2019-11-05,5000,1429,18.79,42.92,0.95,9.996,0.05
"688023.SH","787023","安恒信息",2019-10-25,2019-11-05,1852,634,56.5,72.38,0.45,8.439,0.04
"688299.SH","787299","长阳科技",2019-10-24,2019-11-06,7064,2691,13.71,48.72,2,6.435,0.05
"688363.SH","787363","华熙生物",2019-10-24,2019-11-06,4956,1442,47.79,54.64,0.95,32.74,0.05
"300800.SZ","300800","力合科技",2019-10-24,2019-11-06,2000,2000,50.64,22.99,2,10.13,0.02
"688199.SH","787199","久日新材",2019-10-24,2019-11-05,2781,1069,66.68,42.16,0.8,17.349,0.04
"688058.SH","787058","宝兰德",2019-10-23,2019-11-01,1000,380,79.3,61.76,0.25,3.32,0.05
"688025.SH","787025","杰普特",2019-10-22,2019-10-31,2309,880,43.86,49.02,0.65,10.756,0.04
"300797.SZ","300797","钢研纳克",2019-10-22,2019-11-01,6205,5585,4.5,22.98,2.45,2.792,0.04
"688369.SH","787369","致远互联",2019-10-21,2019-10-31,1925,732,49.39,59.99,0.5,4.058,0.04
"688366.SH","787366","昊海生科",2019-10-21,2019-10-30,1780,613,89.23,42.2,0.45,15.583,0.04
"688108.SH","787108","赛诺医疗",2019-10-18,2019-10-30,5000,1425,6.99,32.75,0.95,3.096,0.05
"300799.SZ","300799","左江科技",2019-10-17,2019-10-29,1700,1700,21.48,22.99,1.7,3.652,0.02
"603610.SH","732610","麒盛科技",2019-10-17,2019-10-29,3758,3383,44.66,22.99,1.5,16.785,0.03
"002965.SZ","002965","祥鑫科技",2019-10-16,2019-10-25,3768,3391,19.89,21.28,1.5,7.495,0.03
"002963.SZ","002963","豪尔赛",2019-10-16,2019-10-28,3759,3383,23.66,20.83,1.5,8.894,0.03
"688139.SH","787139","海尔生物",2019-10-16,2019-10-25,7927,3020,15.53,89.05,2.25,10.646,0.05
"688098.SH","787098","申联生物",2019-10-16,2019-10-28,5000,1425,8.8,43.87,0.95,4.88,0.05
"601077.SH","780077","渝农商行",2019-10-14,2019-10-29,135700,99024,7.36,9.26,40.7,0,0.35
"300795.SZ","300795","*ST米奥",2019-10-10,2019-10-22,2504,2254,14.27,22.99,1,3.573,0.03
"603815.SH","732815","交建股份",2019-10-09,2019-10-21,4990,4491,5.14,22.99,1.4,2.565,0.05
"300793.SZ","300793","佳禾智能",2019-10-08,2019-10-18,4168,3751,13.43,22.98,1.6,5.598,0.04
"688368.SH","787368","晶丰明源",2019-09-25,2019-10-14,1540,586,56.68,46.9,0.4,7.909,0.05
"603786.SH","732786","科博达",2019-09-25,2019-10-15,4010,3609,26.89,22.99,1.2,10.783,0.04
"688036.SH","787036","传音控股",2019-09-19,2019-09-30,8000,2120,35.15,42.78,1.35,31.885,0.05
"300792.SZ","300792","壹网壹创",2019-09-18,2019-09-27,2000,2000,38.3,20.27,2,7.66,0.02
"688030.SH","787030","山石网科",2019-09-18,2019-09-30,4506,1535,21.06,55.08,1.1,9.877,0.05
"688068.SH","787068","热景生物",2019-09-18,2019-09-30,1555,590,29.46,48.85,0.4,3.366,0.05
"688116.SH","787116","天奈科技",2019-09-16,2019-09-25,5796,2207,16,57.07,1.65,9.654,0.05
"300791.SZ","300791","仙乐健康",2019-09-12,2019-09-25,2000,2000,54.73,22.99,2,10.946,0.02
"300790.SZ","300790","宇瞳光学",2019-09-10,2019-09-20,2858,2572,18.16,22.99,1.1,5.19,0.03
"002962.SZ","002962","五方光电",2019-09-05,2019-09-17,5040,4536,14.39,22.99,2,7.253,0.03
"688168.SH","787168","安博通",2019-08-28,2019-09-06,1280,486,56.88,48.52,0.35,3.597,0.04
"603927.SH","732927","中科软",2019-08-28,2019-09-09,4240,3816,16.18,21.54,1.2,6.86,0.04
"002961.SZ","002961","瑞达期货",2019-08-27,2019-09-05,4500,4050,5.57,22.98,1.35,2.506,0.04
"603093.SH","732093","南华期货",2019-08-21,2019-08-30,7000,6300,4.84,22.99,2.1,3.388,0.05
"603755.SH","732755","日辰股份",2019-08-15,2019-08-28,2466,2219,15.7,22.98,0.9,3.872,0.03
"002959.SZ","002959","小熊电器",2019-08-14,2019-08-23,3000,2700,34.25,22.99,1.2,10.275,0.03
"603992.SH","732992","松霖科技",2019-08-14,2019-08-26,4100,3690,13.54,22.99,1.2,5.551,0.04
"300789.SZ","300789","唐源电气",2019-08-14,2019-08-28,1150,1150,35.58,21.35,1.15,4.092,0.01
"003816.SZ","003816","中国广核",2019-08-12,2019-08-26,504986,184252,2.49,14.6,75.7,111.672,0.6
"300787.SZ","300787","海能实业",2019-08-06,2019-08-15,2122,1910,27.33,22.99,0.8,5.799,0.03
"603115.SH","732115","海星股份",2019-07-31,2019-08-09,5200,4680,10.18,15.44,2,5.294,0.04
"688321.SH","787321","微芯生物",2019-07-31,2019-08-12,5000,1280,20.43,467.51,0.85,8.699,0.05
"002960.SZ","002960","青鸟消防",2019-07-30,2019-08-09,6000,5400,17.34,12.25,2.4,10.404,0.04
"688099.SH","787099","晶晨股份",2019-07-29,2019-08-08,4112,1185,38.5,58.42,0.75,15.948,0.05
"688188.SH","787188","柏楚电子",2019-07-29,2019-08-08,2500,954,68.58,50.19,0.7,9.724,0.05
"603662.SH","732662","柯力传感",2019-07-25,2019-08-06,2985,2687,19.83,22.98,1.1,5.919,0.03
"603530.SH","732530","神马电力",2019-07-24,2019-08-05,4004,3604,5.94,22.98,1.2,2.379,0.04
"603613.SH","732613","国联股份",2019-07-18,2019-07-30,3521,3169,15.13,22.98,1.4,5.327,0.03
"002966.SZ","002966","苏州银行",2019-07-18,2019-08-02,33333,30000,7.86,12.01,10,26.2,0.13
"002957.SZ","002957","科瑞技术",2019-07-17,2019-07-26,4100,3690,15.1,22.99,1.2,6.191,0.04
"603279.SH","732279","景津环保",2019-07-17,2019-07-29,4050,3645,13.56,22.98,1.2,5.492,0.04
"603687.SH","732687","大胜达",2019-07-16,2019-07-26,5000,4500,7.35,22.97,1.5,3.675,0.04
"603983.SH","732983","丸美股份",2019-07-16,2019-07-25,4100,3690,20.54,22.99,1.2,8.421,0.04
"688022.SH","787022","瀚川智能",2019-07-12,2019-07-22,2700,1026,25.79,44.36,0.75,5.315,0.05
"688033.SH","787033","天宜上佳",2019-07-12,2019-07-22,4788,1369,20.37,35.32,0.9,7.529,0.05
"688020.SH","787020","方邦股份",2019-07-12,2019-07-22,2000,762,53.88,38.51,0.55,11.683,0.05
"688066.SH","787066","航天宏图",2019-07-12,2019-07-22,4150,1577,17.25,46.15,1.15,6.346,0.05
"688015.SH","787015","交控科技",2019-07-12,2019-07-22,4000,1365,16.18,43.03,1,6.121,0.05
"688028.SH","787028","沃尔德",2019-07-12,2019-07-22,2000,760,26.68,34.12,0.55,4.703,0.05
"688388.SH","787388","嘉元科技",2019-07-12,2019-07-22,5780,2204,28.26,36.98,1.6,10.709,0.05
"688016.SH","787016","心脉医疗",2019-07-11,2019-07-22,1800,579,46.23,39.75,0.4,7.536,0.05
"688029.SH","787029","南微医学",2019-07-11,2019-07-22,3334,1282,52.45,39.92,0.95,10.521,0.05
"300786.SZ","300786","国林科技",2019-07-11,2019-07-23,1335,1335,26.02,22.99,1.3,3.474,0.01
"688088.SH","787088","虹软科技",2019-07-11,2019-07-22,4600,1157,28.88,74.41,0.75,11.992,0.05
"688122.SH","787122","西部超导",2019-07-11,2019-07-22,4420,1260,15,67.8,0.8,8.758,0.06
"688007.SH","787007","光峰科技",2019-07-10,2019-07-22,6800,1763,17.5,47.89,1.15,11.179,0.06
"688005.SH","787005","容百科技",2019-07-10,2019-07-22,4500,1287,26.62,58.21,0.85,17.396,0.05
"688009.SH","787009","中国通号",2019-07-10,2019-07-22,180000,37800,5.85,18.8,25.2,106.847,0.23
"688019.SH","787019","安集科技",2019-07-10,2019-07-22,1328,488,39.19,48.26,0.35,3.419,0.05
"688018.SH","787018","乐鑫科技",2019-07-10,2019-07-22,2000,694,62.6,56.67,0.5,11.256,0.05
"688010.SH","787010","福光股份",2019-07-10,2019-07-22,3880,1468,25.22,49.39,1.05,6.95,0.05
"688333.SH","787333","铂力特",2019-07-10,2019-07-22,2000,570,33,68.4,0.35,7.673,0.05
"688011.SH","787011","新光光电",2019-07-10,2019-07-22,2500,952,38.09,58.32,0.7,9.641,0.05
"688012.SH","787012","中微公司",2019-07-10,2019-07-22,5349,1530,29.01,148.79,1,10.832,0.06
"603256.SH","732256","宏和科技",2019-07-09,2019-07-19,8780,7902,4.43,22.96,2.6,3.89,0.06
"688008.SH","787008","澜起科技",2019-07-08,2019-07-22,11298,2373,24.8,40.12,1.55,23.299,0.06
"603236.SH","732236","移远通信",2019-07-04,2019-07-16,2230,2007,43.93,22.99,0.8,9.796,0.03
"688006.SH","787006","杭可科技",2019-07-03,2019-07-22,4100,1173,27.43,39.8,0.75,6.435,0.06
"300783.SZ","300783","三只松鼠",2019-07-03,2019-07-12,4100,3690,14.68,22.99,1.2,6.019,0.04
"300785.SZ","300785","值得买",2019-07-03,2019-07-15,1333,1333,28.42,17.45,1.3,3.789,0.01
"688003.SH","787003","天准科技",2019-07-02,2019-07-22,4840,1844,25.5,57.48,1.35,10.962,0.05
"688002.SH","787002","睿创微纳",2019-07-02,2019-07-22,6000,1626,20,79.09,1.05,5.265,0.06
"688001.SH","787001","华兴源创",2019-06-27,2019-07-22,4010,1146,24.26,41.08,0.75,10.994,0.06
"300788.SZ","300788","中信出版",2019-06-25,2019-07-05,4754,4278,14.85,15.15,1.9,7.131,0.04
"601236.SH","780236","红塔证券",2019-06-24,2019-07-05,36400,32760,3.46,35.56,10.9,0,0.15
"601698.SH","780698","中国卫通",2019-06-18,2019-06-28,40000,36000,2.72,26.01,12,10.88,0.17
"603867.SH","732867","新化股份",2019-06-17,2019-06-27,3500,3150,16.29,14.18,1.4,5.702,0.03
"600968.SH","730968","海油发展",2019-06-14,2019-06-26,186510,167859,2.04,22.93,55.9,38.048,0.61
"300594.SZ","300594","朗进科技",2019-06-12,2019-06-21,2223,2000,19.02,22.98,0.85,4.228,0.03
"603217.SH","732217","元利科技",2019-06-11,2019-06-20,2276,2048,54.96,20.72,0.9,12.509,0.03
